file_name,relative_path,column_name,dtype,null_count,null_pct,n_unique,sample_value_1
demographics.csv,Demographics\demographics.csv,uid,str,0,0.0,216,3569e2f520db9014b4acc4227a6421c1
demographics.csv,Demographics\demographics.csv,gender,str,0,0.0,3,both
demographics.csv,Demographics\demographics.csv,race,str,0,0.0,8,white
Data Dictionary.csv,Demographics\Data Dictionary.csv,Variable,str,0,0.0,3,uid
Data Dictionary.csv,Demographics\Data Dictionary.csv,Definition,str,0,0.0,3,Unique user ID
general_ema.csv,EMA\general_ema.csv,uid,str,0,0.0,220,1ff6d7f34acb354430e7323a35ff7703
general_ema.csv,EMA\general_ema.csv,day,int64,0,0.0,1762,20170907
general_ema.csv,EMA\general_ema.csv,pam,float64,181969,0.8379682715111326,16,7.0
general_ema.csv,EMA\general_ema.csv,phq4-1,float64,181807,0.8372222605972692,4,2.0
general_ema.csv,EMA\general_ema.csv,phq4-2,float64,181807,0.8372222605972692,4,2.0
general_ema.csv,EMA\general_ema.csv,phq4-3,float64,181807,0.8372222605972692,4,2.0
general_ema.csv,EMA\general_ema.csv,phq4-4,float64,181807,0.8372222605972692,4,1.0
general_ema.csv,EMA\general_ema.csv,phq4_resp_mean,float64,181807,0.8372222605972692,34398,4.49427974224
general_ema.csv,EMA\general_ema.csv,phq4_resp_median,float64,181807,0.8372222605972692,33120,4.40922439098
general_ema.csv,EMA\general_ema.csv,phq4_score,float64,181807,0.8372222605972692,13,7.0
general_ema.csv,EMA\general_ema.csv,social_level,float64,181807,0.8372222605972692,5,4.0
general_ema.csv,EMA\general_ema.csv,sse3-1,float64,181807,0.8372222605972692,5,1.0
general_ema.csv,EMA\general_ema.csv,sse3-2,float64,181807,0.8372222605972692,5,3.0
general_ema.csv,EMA\general_ema.csv,sse3-3,float64,181807,0.8372222605972692,5,3.0
general_ema.csv,EMA\general_ema.csv,sse3-4,float64,181807,0.8372222605972692,5,3.0
general_ema.csv,EMA\general_ema.csv,sse3_resp_mean,float64,181807,0.8372222605972692,34405,2.99592399597
general_ema.csv,EMA\general_ema.csv,sse3_resp_median,float64,181807,0.8372222605972692,33122,2.98918390274
general_ema.csv,EMA\general_ema.csv,stress,float64,181807,0.8372222605972692,5,1.0
general_ema.csv,EMA\general_ema.csv,avg_ema_spent_time,float64,178148,0.8203725449563676,38118,37.3856978416
Data Dictionary (general EMA).csv,EMA\Data Dictionary (general EMA).csv,Variable,str,0,0.0,19,uid
Data Dictionary (general EMA).csv,EMA\Data Dictionary (general EMA).csv,Feature Availability -- Android/iOS/All ,str,0,0.0,1,All
Data Dictionary (general EMA).csv,EMA\Data Dictionary (general EMA).csv,Description,str,0,0.0,19,Unique user ID
Data Dictionary (general EMA).csv,EMA\Data Dictionary (general EMA).csv,Range,str,8,0.42105263157894735,4,1 to 16
Data Dictionary (general EMA).csv,EMA\Data Dictionary (general EMA).csv,Standard Survey?,str,8,0.42105263157894735,4,Yes. Photographic Affect Meter.
covid_ema.csv,EMA\covid_ema.csv,uid,str,0,0.0,181,1ff6d7f34acb354430e7323a35ff7703
covid_ema.csv,EMA\covid_ema.csv,day,int64,0,0.0,771,20200317
covid_ema.csv,EMA\covid_ema.csv,COVID-1,float64,10897,0.6599842529222942,7,5.0
covid_ema.csv,EMA\covid_ema.csv,COVID-2,float64,10897,0.6599842529222942,7,7.0
covid_ema.csv,EMA\covid_ema.csv,COVID-3,float64,10897,0.6599842529222942,7,6.0
covid_ema.csv,EMA\covid_ema.csv,COVID-4,float64,10897,0.6599842529222942,7,6.0
covid_ema.csv,EMA\covid_ema.csv,COVID-5,float64,10897,0.6599842529222942,7,4.0
covid_ema.csv,EMA\covid_ema.csv,COVID-6,float64,10897,0.6599842529222942,7,6.0
covid_ema.csv,EMA\covid_ema.csv,COVID-7,float64,10897,0.6599842529222942,7,4.0
covid_ema.csv,EMA\covid_ema.csv,COVID-8,float64,10897,0.6599842529222942,7,2.0
covid_ema.csv,EMA\covid_ema.csv,COVID-9,float64,10897,0.6599842529222942,7,3.0
covid_ema.csv,EMA\covid_ema.csv,COVID-10,float64,10897,0.6599842529222942,7,4.0
Data Dictionary (COVID EMA).csv,EMA\Data Dictionary (COVID EMA).csv,Variable,str,0,0.0,12,uid
Data Dictionary (COVID EMA).csv,EMA\Data Dictionary (COVID EMA).csv,Feature Availability -- Android/iOS/All ,str,0,0.0,1,All
Data Dictionary (COVID EMA).csv,EMA\Data Dictionary (COVID EMA).csv,Description,str,0,0.0,12,Unique user ID
Data Dictionary (COVID EMA).csv,EMA\Data Dictionary (COVID EMA).csv,Range,str,2,0.16666666666666666,3,"1: Not at All;
2;
3;
4: Somewhat;
5;
6;
7: Extremely"
Data Dictionary (COVID EMA).csv,EMA\Data Dictionary (COVID EMA).csv,Standard Survey?,str,2,0.16666666666666666,1,No
sensing.csv,Sensing\sensing.csv,uid,str,0,0.0,220,1ff6d7f34acb354430e7323a35ff7703
sensing.csv,Sensing\sensing.csv,is_ios,int64,0,0.0,2,1
sensing.csv,Sensing\sensing.csv,day,int64,0,0.0,1743,20170907
sensing.csv,Sensing\sensing.csv,act_in_vehicle_ep_0,int64,0,0.0,17590,0
sensing.csv,Sensing\sensing.csv,act_in_vehicle_ep_1,int64,0,0.0,5988,0
sensing.csv,Sensing\sensing.csv,act_in_vehicle_ep_2,int64,0,0.0,13765,0
sensing.csv,Sensing\sensing.csv,act_in_vehicle_ep_3,int64,0,0.0,8642,0
sensing.csv,Sensing\sensing.csv,act_in_vehicle_hr_0,int64,0,0.0,2089,0
sensing.csv,Sensing\sensing.csv,act_in_vehicle_hr_1,int64,0,0.0,1609,0
sensing.csv,Sensing\sensing.csv,act_in_vehicle_hr_10,int64,0,0.0,3353,0
sensing.csv,Sensing\sensing.csv,act_in_vehicle_hr_11,int64,0,0.0,3452,0
sensing.csv,Sensing\sensing.csv,act_in_vehicle_hr_12,int64,0,0.0,3457,0
sensing.csv,Sensing\sensing.csv,act_in_vehicle_hr_13,int64,0,0.0,3491,0
sensing.csv,Sensing\sensing.csv,act_in_vehicle_hr_14,int64,0,0.0,3509,0
sensing.csv,Sensing\sensing.csv,act_in_vehicle_hr_15,int64,0,0.0,3532,0
sensing.csv,Sensing\sensing.csv,act_in_vehicle_hr_16,int64,0,0.0,3535,0
sensing.csv,Sensing\sensing.csv,act_in_vehicle_hr_17,int64,0,0.0,3525,0
sensing.csv,Sensing\sensing.csv,act_in_vehicle_hr_18,int64,0,0.0,3458,0
sensing.csv,Sensing\sensing.csv,act_in_vehicle_hr_19,int64,0,0.0,3347,0
sensing.csv,Sensing\sensing.csv,act_in_vehicle_hr_2,int64,0,0.0,1210,0
sensing.csv,Sensing\sensing.csv,act_in_vehicle_hr_20,int64,0,0.0,3205,0
sensing.csv,Sensing\sensing.csv,act_in_vehicle_hr_21,int64,0,0.0,3098,0
sensing.csv,Sensing\sensing.csv,act_in_vehicle_hr_22,int64,0,0.0,2819,0
sensing.csv,Sensing\sensing.csv,act_in_vehicle_hr_23,int64,0,0.0,2508,0
sensing.csv,Sensing\sensing.csv,act_in_vehicle_hr_3,int64,0,0.0,1060,0
sensing.csv,Sensing\sensing.csv,act_in_vehicle_hr_4,int64,0,0.0,1056,0
sensing.csv,Sensing\sensing.csv,act_in_vehicle_hr_5,int64,0,0.0,1467,0
sensing.csv,Sensing\sensing.csv,act_in_vehicle_hr_6,int64,0,0.0,2061,0
sensing.csv,Sensing\sensing.csv,act_in_vehicle_hr_7,int64,0,0.0,2876,0
sensing.csv,Sensing\sensing.csv,act_in_vehicle_hr_8,int64,0,0.0,3206,0
sensing.csv,Sensing\sensing.csv,act_in_vehicle_hr_9,int64,0,0.0,3319,0
sensing.csv,Sensing\sensing.csv,act_on_bike_ep_0,int64,0,0.0,5102,0
sensing.csv,Sensing\sensing.csv,act_on_bike_ep_1,int64,0,0.0,1581,0
sensing.csv,Sensing\sensing.csv,act_on_bike_ep_2,int64,0,0.0,4223,0
sensing.csv,Sensing\sensing.csv,act_on_bike_ep_3,int64,0,0.0,2828,0
sensing.csv,Sensing\sensing.csv,act_on_bike_hr_0,int64,0,0.0,672,0
sensing.csv,Sensing\sensing.csv,act_on_bike_hr_1,int64,0,0.0,516,0
sensing.csv,Sensing\sensing.csv,act_on_bike_hr_10,int64,0,0.0,1343,0
sensing.csv,Sensing\sensing.csv,act_on_bike_hr_11,int64,0,0.0,1467,0
sensing.csv,Sensing\sensing.csv,act_on_bike_hr_12,int64,0,0.0,1536,0
sensing.csv,Sensing\sensing.csv,act_on_bike_hr_13,int64,0,0.0,1523,0
sensing.csv,Sensing\sensing.csv,act_on_bike_hr_14,int64,0,0.0,1628,0
sensing.csv,Sensing\sensing.csv,act_on_bike_hr_15,int64,0,0.0,1658,0
sensing.csv,Sensing\sensing.csv,act_on_bike_hr_16,int64,0,0.0,1558,0
sensing.csv,Sensing\sensing.csv,act_on_bike_hr_17,int64,0,0.0,1526,0
sensing.csv,Sensing\sensing.csv,act_on_bike_hr_18,int64,0,0.0,1446,0
sensing.csv,Sensing\sensing.csv,act_on_bike_hr_19,int64,0,0.0,1335,0
sensing.csv,Sensing\sensing.csv,act_on_bike_hr_2,int64,0,0.0,361,0
sensing.csv,Sensing\sensing.csv,act_on_bike_hr_20,int64,0,0.0,1235,0
sensing.csv,Sensing\sensing.csv,act_on_bike_hr_21,int64,0,0.0,1146,0
sensing.csv,Sensing\sensing.csv,act_on_bike_hr_22,int64,0,0.0,1037,0
sensing.csv,Sensing\sensing.csv,act_on_bike_hr_23,int64,0,0.0,882,0
sensing.csv,Sensing\sensing.csv,act_on_bike_hr_3,int64,0,0.0,208,0
sensing.csv,Sensing\sensing.csv,act_on_bike_hr_4,int64,0,0.0,176,0
sensing.csv,Sensing\sensing.csv,act_on_bike_hr_5,int64,0,0.0,224,0
sensing.csv,Sensing\sensing.csv,act_on_bike_hr_6,int64,0,0.0,382,0
sensing.csv,Sensing\sensing.csv,act_on_bike_hr_7,int64,0,0.0,634,0
sensing.csv,Sensing\sensing.csv,act_on_bike_hr_8,int64,0,0.0,1000,0
sensing.csv,Sensing\sensing.csv,act_on_bike_hr_9,int64,0,0.0,1177,0
sensing.csv,Sensing\sensing.csv,act_on_foot_ep_0,float64,190960,0.8838081132992387,7874,3427.0
sensing.csv,Sensing\sensing.csv,act_on_foot_ep_1,float64,190960,0.8838081132992387,2290,0.0
sensing.csv,Sensing\sensing.csv,act_on_foot_ep_2,float64,190960,0.8838081132992387,5486,1739.0
sensing.csv,Sensing\sensing.csv,act_on_foot_ep_3,float64,190960,0.8838081132992387,4003,1688.0
sensing.csv,Sensing\sensing.csv,act_on_foot_hr_0,float64,190960,0.8838081132992387,1247,0.0
sensing.csv,Sensing\sensing.csv,act_on_foot_hr_1,float64,190960,0.8838081132992387,1025,0.0
sensing.csv,Sensing\sensing.csv,act_on_foot_hr_10,float64,190960,0.8838081132992387,1407,0.0
sensing.csv,Sensing\sensing.csv,act_on_foot_hr_11,float64,190960,0.8838081132992387,1556,0.0
sensing.csv,Sensing\sensing.csv,act_on_foot_hr_12,float64,190960,0.8838081132992387,1629,1087.0
sensing.csv,Sensing\sensing.csv,act_on_foot_hr_13,float64,190960,0.8838081132992387,1653,445.0
sensing.csv,Sensing\sensing.csv,act_on_foot_hr_14,float64,190960,0.8838081132992387,1643,207.0
sensing.csv,Sensing\sensing.csv,act_on_foot_hr_15,float64,190960,0.8838081132992387,1682,0.0
sensing.csv,Sensing\sensing.csv,act_on_foot_hr_16,float64,190960,0.8838081132992387,1666,0.0
sensing.csv,Sensing\sensing.csv,act_on_foot_hr_17,float64,190960,0.8838081132992387,1702,0.0
sensing.csv,Sensing\sensing.csv,act_on_foot_hr_18,float64,190960,0.8838081132992387,1671,1147.0
sensing.csv,Sensing\sensing.csv,act_on_foot_hr_19,float64,190960,0.8838081132992387,1630,29.0
sensing.csv,Sensing\sensing.csv,act_on_foot_hr_2,float64,190960,0.8838081132992387,647,0.0
sensing.csv,Sensing\sensing.csv,act_on_foot_hr_20,float64,190960,0.8838081132992387,1552,411.0
sensing.csv,Sensing\sensing.csv,act_on_foot_hr_21,float64,190960,0.8838081132992387,1430,15.0
sensing.csv,Sensing\sensing.csv,act_on_foot_hr_22,float64,190960,0.8838081132992387,1363,86.0
sensing.csv,Sensing\sensing.csv,act_on_foot_hr_23,float64,190960,0.8838081132992387,1339,0.0
sensing.csv,Sensing\sensing.csv,act_on_foot_hr_3,float64,190960,0.8838081132992387,400,0.0
sensing.csv,Sensing\sensing.csv,act_on_foot_hr_4,float64,190960,0.8838081132992387,280,0.0
sensing.csv,Sensing\sensing.csv,act_on_foot_hr_5,float64,190960,0.8838081132992387,298,0.0
sensing.csv,Sensing\sensing.csv,act_on_foot_hr_6,float64,190960,0.8838081132992387,505,0.0
sensing.csv,Sensing\sensing.csv,act_on_foot_hr_7,float64,190960,0.8838081132992387,902,0.0
sensing.csv,Sensing\sensing.csv,act_on_foot_hr_8,float64,190960,0.8838081132992387,1215,0.0
sensing.csv,Sensing\sensing.csv,act_on_foot_hr_9,float64,190960,0.8838081132992387,1323,0.0
sensing.csv,Sensing\sensing.csv,act_running_ep_0,int64,0,0.0,3373,7
sensing.csv,Sensing\sensing.csv,act_running_ep_1,int64,0,0.0,1263,0
sensing.csv,Sensing\sensing.csv,act_running_ep_2,int64,0,0.0,3039,5
sensing.csv,Sensing\sensing.csv,act_running_ep_3,int64,0,0.0,1666,2
sensing.csv,Sensing\sensing.csv,act_running_hr_0,int64,0,0.0,412,0
sensing.csv,Sensing\sensing.csv,act_running_hr_1,int64,0,0.0,335,0
sensing.csv,Sensing\sensing.csv,act_running_hr_10,int64,0,0.0,1075,0
sensing.csv,Sensing\sensing.csv,act_running_hr_11,int64,0,0.0,1109,0
sensing.csv,Sensing\sensing.csv,act_running_hr_12,int64,0,0.0,1000,0
sensing.csv,Sensing\sensing.csv,act_running_hr_13,int64,0,0.0,960,0
sensing.csv,Sensing\sensing.csv,act_running_hr_14,int64,0,0.0,991,0
sensing.csv,Sensing\sensing.csv,act_running_hr_15,int64,0,0.0,1182,0
sensing.csv,Sensing\sensing.csv,act_running_hr_16,int64,0,0.0,1323,0
sensing.csv,Sensing\sensing.csv,act_running_hr_17,int64,0,0.0,1275,5
sensing.csv,Sensing\sensing.csv,act_running_hr_18,int64,0,0.0,1085,0
sensing.csv,Sensing\sensing.csv,act_running_hr_19,int64,0,0.0,807,0
sensing.csv,Sensing\sensing.csv,act_running_hr_2,int64,0,0.0,232,0
sensing.csv,Sensing\sensing.csv,act_running_hr_20,int64,0,0.0,661,0
sensing.csv,Sensing\sensing.csv,act_running_hr_21,int64,0,0.0,526,2
sensing.csv,Sensing\sensing.csv,act_running_hr_22,int64,0,0.0,493,0
sensing.csv,Sensing\sensing.csv,act_running_hr_23,int64,0,0.0,469,0
sensing.csv,Sensing\sensing.csv,act_running_hr_3,int64,0,0.0,168,0
sensing.csv,Sensing\sensing.csv,act_running_hr_4,int64,0,0.0,125,0
sensing.csv,Sensing\sensing.csv,act_running_hr_5,int64,0,0.0,128,0
sensing.csv,Sensing\sensing.csv,act_running_hr_6,int64,0,0.0,317,0
sensing.csv,Sensing\sensing.csv,act_running_hr_7,int64,0,0.0,608,0
sensing.csv,Sensing\sensing.csv,act_running_hr_8,int64,0,0.0,904,0
sensing.csv,Sensing\sensing.csv,act_running_hr_9,int64,0,0.0,1029,0
sensing.csv,Sensing\sensing.csv,act_still_ep_0,int64,0,0.0,36824,72169
sensing.csv,Sensing\sensing.csv,act_still_ep_1,int64,0,0.0,12533,32399
sensing.csv,Sensing\sensing.csv,act_still_ep_2,int64,0,0.0,24448,21777
sensing.csv,Sensing\sensing.csv,act_still_ep_3,int64,0,0.0,16798,17993
sensing.csv,Sensing\sensing.csv,act_still_hr_0,int64,0,0.0,3601,3599
sensing.csv,Sensing\sensing.csv,act_still_hr_1,int64,0,0.0,3566,3600
sensing.csv,Sensing\sensing.csv,act_still_hr_10,int64,0,0.0,3601,3372
sensing.csv,Sensing\sensing.csv,act_still_hr_11,int64,0,0.0,3601,2770
sensing.csv,Sensing\sensing.csv,act_still_hr_12,int64,0,0.0,3601,2042
sensing.csv,Sensing\sensing.csv,act_still_hr_13,int64,0,0.0,3601,2337
sensing.csv,Sensing\sensing.csv,act_still_hr_14,int64,0,0.0,3601,1716
sensing.csv,Sensing\sensing.csv,act_still_hr_15,int64,0,0.0,3601,924
sensing.csv,Sensing\sensing.csv,act_still_hr_16,int64,0,0.0,3601,3115
sensing.csv,Sensing\sensing.csv,act_still_hr_17,int64,0,0.0,3601,3512
sensing.csv,Sensing\sensing.csv,act_still_hr_18,int64,0,0.0,3601,2848
sensing.csv,Sensing\sensing.csv,act_still_hr_19,int64,0,0.0,3601,2333
sensing.csv,Sensing\sensing.csv,act_still_hr_2,int64,0,0.0,3283,3600
sensing.csv,Sensing\sensing.csv,act_still_hr_20,int64,0,0.0,3601,3365
sensing.csv,Sensing\sensing.csv,act_still_hr_21,int64,0,0.0,3601,2247
sensing.csv,Sensing\sensing.csv,act_still_hr_22,int64,0,0.0,3601,3600
sensing.csv,Sensing\sensing.csv,act_still_hr_23,int64,0,0.0,3601,3600
sensing.csv,Sensing\sensing.csv,act_still_hr_3,int64,0,0.0,2842,3600
sensing.csv,Sensing\sensing.csv,act_still_hr_4,int64,0,0.0,2620,3600
sensing.csv,Sensing\sensing.csv,act_still_hr_5,int64,0,0.0,2771,3600
sensing.csv,Sensing\sensing.csv,act_still_hr_6,int64,0,0.0,3330,3600
sensing.csv,Sensing\sensing.csv,act_still_hr_7,int64,0,0.0,3562,3600
sensing.csv,Sensing\sensing.csv,act_still_hr_8,int64,0,0.0,3599,3600
sensing.csv,Sensing\sensing.csv,act_still_hr_9,int64,0,0.0,3601,1989
sensing.csv,Sensing\sensing.csv,act_tilting_hr_0,float64,190960,0.8838081132992387,1850,0.0
sensing.csv,Sensing\sensing.csv,act_tilting_hr_1,float64,190960,0.8838081132992387,1940,0.0
sensing.csv,Sensing\sensing.csv,act_tilting_hr_10,float64,190960,0.8838081132992387,2247,0.0
sensing.csv,Sensing\sensing.csv,act_tilting_hr_11,float64,190960,0.8838081132992387,2569,44.0
sensing.csv,Sensing\sensing.csv,act_tilting_hr_12,float64,190960,0.8838081132992387,2375,204.0
sensing.csv,Sensing\sensing.csv,act_tilting_hr_13,float64,190960,0.8838081132992387,2303,122.0
sensing.csv,Sensing\sensing.csv,act_tilting_hr_14,float64,190960,0.8838081132992387,2311,54.0
sensing.csv,Sensing\sensing.csv,act_tilting_hr_15,float64,190960,0.8838081132992387,2349,96.0
sensing.csv,Sensing\sensing.csv,act_tilting_hr_16,float64,190960,0.8838081132992387,2425,1529.0
sensing.csv,Sensing\sensing.csv,act_tilting_hr_17,float64,190960,0.8838081132992387,2459,139.0
sensing.csv,Sensing\sensing.csv,act_tilting_hr_18,float64,190960,0.8838081132992387,2360,119.0
sensing.csv,Sensing\sensing.csv,act_tilting_hr_19,float64,190960,0.8838081132992387,2345,148.0
sensing.csv,Sensing\sensing.csv,act_tilting_hr_2,float64,190960,0.8838081132992387,1748,0.0
sensing.csv,Sensing\sensing.csv,act_tilting_hr_20,float64,190960,0.8838081132992387,2385,344.0
sensing.csv,Sensing\sensing.csv,act_tilting_hr_21,float64,190960,0.8838081132992387,2445,216.0
sensing.csv,Sensing\sensing.csv,act_tilting_hr_22,float64,190960,0.8838081132992387,2431,302.0
sensing.csv,Sensing\sensing.csv,act_tilting_hr_23,float64,190960,0.8838081132992387,2425,1537.0
sensing.csv,Sensing\sensing.csv,act_tilting_hr_3,float64,190960,0.8838081132992387,1557,0.0
sensing.csv,Sensing\sensing.csv,act_tilting_hr_4,float64,190960,0.8838081132992387,1458,0.0
sensing.csv,Sensing\sensing.csv,act_tilting_hr_5,float64,190960,0.8838081132992387,1417,0.0
sensing.csv,Sensing\sensing.csv,act_tilting_hr_6,float64,190960,0.8838081132992387,1827,0.0
sensing.csv,Sensing\sensing.csv,act_tilting_hr_7,float64,190960,0.8838081132992387,1902,0.0
sensing.csv,Sensing\sensing.csv,act_tilting_hr_8,float64,190960,0.8838081132992387,2132,0.0
sensing.csv,Sensing\sensing.csv,act_tilting_hr_9,float64,190960,0.8838081132992387,2358,0.0
sensing.csv,Sensing\sensing.csv,act_unknown_hr_0,int64,0,0.0,1582,0
sensing.csv,Sensing\sensing.csv,act_unknown_hr_1,int64,0,0.0,1322,0
sensing.csv,Sensing\sensing.csv,act_unknown_hr_10,int64,0,0.0,1697,0
sensing.csv,Sensing\sensing.csv,act_unknown_hr_11,int64,0,0.0,1795,0
sensing.csv,Sensing\sensing.csv,act_unknown_hr_12,int64,0,0.0,1849,0
sensing.csv,Sensing\sensing.csv,act_unknown_hr_13,int64,0,0.0,1876,0
sensing.csv,Sensing\sensing.csv,act_unknown_hr_14,int64,0,0.0,1909,0
sensing.csv,Sensing\sensing.csv,act_unknown_hr_15,int64,0,0.0,1882,0
sensing.csv,Sensing\sensing.csv,act_unknown_hr_16,int64,0,0.0,1896,0
sensing.csv,Sensing\sensing.csv,act_unknown_hr_17,int64,0,0.0,1907,0
sensing.csv,Sensing\sensing.csv,act_unknown_hr_18,int64,0,0.0,1922,0
sensing.csv,Sensing\sensing.csv,act_unknown_hr_19,int64,0,0.0,1842,0
sensing.csv,Sensing\sensing.csv,act_unknown_hr_2,int64,0,0.0,1032,0
sensing.csv,Sensing\sensing.csv,act_unknown_hr_20,int64,0,0.0,1809,0
sensing.csv,Sensing\sensing.csv,act_unknown_hr_21,int64,0,0.0,1792,0
sensing.csv,Sensing\sensing.csv,act_unknown_hr_22,int64,0,0.0,1793,0
sensing.csv,Sensing\sensing.csv,act_unknown_hr_23,int64,0,0.0,1743,0
sensing.csv,Sensing\sensing.csv,act_unknown_hr_3,int64,0,0.0,728,0
sensing.csv,Sensing\sensing.csv,act_unknown_hr_4,int64,0,0.0,564,0
sensing.csv,Sensing\sensing.csv,act_unknown_hr_5,int64,0,0.0,552,0
sensing.csv,Sensing\sensing.csv,act_unknown_hr_6,int64,0,0.0,776,0
sensing.csv,Sensing\sensing.csv,act_unknown_hr_7,int64,0,0.0,1122,0
sensing.csv,Sensing\sensing.csv,act_unknown_hr_8,int64,0,0.0,1332,0
sensing.csv,Sensing\sensing.csv,act_unknown_hr_9,int64,0,0.0,1540,0
sensing.csv,Sensing\sensing.csv,act_walking_ep_0,int64,0,0.0,28690,14223
sensing.csv,Sensing\sensing.csv,act_walking_ep_1,int64,0,0.0,9645,0
sensing.csv,Sensing\sensing.csv,act_walking_ep_2,int64,0,0.0,18437,10618
sensing.csv,Sensing\sensing.csv,act_walking_ep_3,int64,0,0.0,14647,3605
sensing.csv,Sensing\sensing.csv,act_walking_hr_0,int64,0,0.0,3599,0
sensing.csv,Sensing\sensing.csv,act_walking_hr_1,int64,0,0.0,3535,0
sensing.csv,Sensing\sensing.csv,act_walking_hr_10,int64,0,0.0,3583,228
sensing.csv,Sensing\sensing.csv,act_walking_hr_11,int64,0,0.0,3587,830
sensing.csv,Sensing\sensing.csv,act_walking_hr_12,int64,0,0.0,3591,1558
sensing.csv,Sensing\sensing.csv,act_walking_hr_13,int64,0,0.0,3594,1263
sensing.csv,Sensing\sensing.csv,act_walking_hr_14,int64,0,0.0,3601,1884
sensing.csv,Sensing\sensing.csv,act_walking_hr_15,int64,0,0.0,3597,2676
sensing.csv,Sensing\sensing.csv,act_walking_hr_16,int64,0,0.0,3600,485
sensing.csv,Sensing\sensing.csv,act_walking_hr_17,int64,0,0.0,3600,83
sensing.csv,Sensing\sensing.csv,act_walking_hr_18,int64,0,0.0,3593,752
sensing.csv,Sensing\sensing.csv,act_walking_hr_19,int64,0,0.0,3591,1267
sensing.csv,Sensing\sensing.csv,act_walking_hr_2,int64,0,0.0,3005,0
sensing.csv,Sensing\sensing.csv,act_walking_hr_20,int64,0,0.0,3597,235
sensing.csv,Sensing\sensing.csv,act_walking_hr_21,int64,0,0.0,3595,1351
sensing.csv,Sensing\sensing.csv,act_walking_hr_22,int64,0,0.0,3601,0
