file_name,relative_path,suffix,size_bytes,top_level_group,subgroup,role_guess
6b4ad83b4ee50566e899f3b6c0fb7864.csv,Raw Sensing\unlock\6b4ad83b4ee50566e899f3b6c0fb7864.csv,.csv,10868581,Raw Sensing,unlock,sensor
6c4cf48742a55153dd574133a73a6932.csv,Raw Sensing\unlock\6c4cf48742a55153dd574133a73a6932.csv,.csv,18414681,Raw Sensing,unlock,sensor
6ed487d275984c8c141d40ad10664f46.csv,Raw Sensing\unlock\6ed487d275984c8c141d40ad10664f46.csv,.csv,10746864,Raw Sensing,unlock,sensor
703c70ff9f0c7a8e24757d0270a2e932.csv,Raw Sensing\unlock\703c70ff9f0c7a8e24757d0270a2e932.csv,.csv,884483,Raw Sensing,unlock,sensor
713a6a94988cc13bf0bb50ad0cb0a015.csv,Raw Sensing\unlock\713a6a94988cc13bf0bb50ad0cb0a015.csv,.csv,13073470,Raw Sensing,unlock,sensor
73e13f8273906f7f43a077f95ec48e7d.csv,Raw Sensing\unlock\73e13f8273906f7f43a077f95ec48e7d.csv,.csv,14564636,Raw Sensing,unlock,sensor
76b564dca3ab4d899e5a30d3cbcb0aac.csv,Raw Sensing\unlock\76b564dca3ab4d899e5a30d3cbcb0aac.csv,.csv,4429321,Raw Sensing,unlock,sensor
791c580346256bca5c697d19170a50b5.csv,Raw Sensing\unlock\791c580346256bca5c697d19170a50b5.csv,.csv,12313314,Raw Sensing,unlock,sensor
79d8490ab94fc7cd6530b1f22593d708.csv,Raw Sensing\unlock\79d8490ab94fc7cd6530b1f22593d708.csv,.csv,8106319,Raw Sensing,unlock,sensor
7a5f7cc91bafe10c9708342bb197ea58.csv,Raw Sensing\unlock\7a5f7cc91bafe10c9708342bb197ea58.csv,.csv,9556185,Raw Sensing,unlock,sensor
7d2c632a05bbb03ca97555d61be83c41.csv,Raw Sensing\unlock\7d2c632a05bbb03ca97555d61be83c41.csv,.csv,5692806,Raw Sensing,unlock,sensor
7d41e1ac6994aa87a10a923b31b16cd8.csv,Raw Sensing\unlock\7d41e1ac6994aa87a10a923b31b16cd8.csv,.csv,5966625,Raw Sensing,unlock,sensor
7dcfc929e033d32b768ff4b51bd6a748.csv,Raw Sensing\unlock\7dcfc929e033d32b768ff4b51bd6a748.csv,.csv,6509248,Raw Sensing,unlock,sensor
7e22b6d9cb821d7004409da02d95cb64.csv,Raw Sensing\unlock\7e22b6d9cb821d7004409da02d95cb64.csv,.csv,18734874,Raw Sensing,unlock,sensor
800994037be85bdfd6b3e43be70d02b3.csv,Raw Sensing\unlock\800994037be85bdfd6b3e43be70d02b3.csv,.csv,7883004,Raw Sensing,unlock,sensor
8391d8b451084771d0affcc26e34d773.csv,Raw Sensing\unlock\8391d8b451084771d0affcc26e34d773.csv,.csv,8154227,Raw Sensing,unlock,sensor
83a37a7ffd416a2e0a863c86166a97c8.csv,Raw Sensing\unlock\83a37a7ffd416a2e0a863c86166a97c8.csv,.csv,11698180,Raw Sensing,unlock,sensor
83e4705b8ead02d2659f4d4241183e17.csv,Raw Sensing\unlock\83e4705b8ead02d2659f4d4241183e17.csv,.csv,13364694,Raw Sensing,unlock,sensor
84120765740b5395aa49a2feb12fbb43.csv,Raw Sensing\unlock\84120765740b5395aa49a2feb12fbb43.csv,.csv,14935215,Raw Sensing,unlock,sensor
8479552e5849c2f93e5f8ab1720ed78b.csv,Raw Sensing\unlock\8479552e5849c2f93e5f8ab1720ed78b.csv,.csv,2188324,Raw Sensing,unlock,sensor
84875d7ec9c81d58d687aa4805c35c77.csv,Raw Sensing\unlock\84875d7ec9c81d58d687aa4805c35c77.csv,.csv,5653925,Raw Sensing,unlock,sensor
8617ddac1f48b148e3683738519b2e7a.csv,Raw Sensing\unlock\8617ddac1f48b148e3683738519b2e7a.csv,.csv,6180913,Raw Sensing,unlock,sensor
86a13f6d0bb7070ca042d60b2a582c4c.csv,Raw Sensing\unlock\86a13f6d0bb7070ca042d60b2a582c4c.csv,.csv,10927935,Raw Sensing,unlock,sensor
8730e74690f38a87355bf45b00fc220e.csv,Raw Sensing\unlock\8730e74690f38a87355bf45b00fc220e.csv,.csv,11127473,Raw Sensing,unlock,sensor
8733d6d19519598608c6dc2f9ee525d7.csv,Raw Sensing\unlock\8733d6d19519598608c6dc2f9ee525d7.csv,.csv,906195,Raw Sensing,unlock,sensor
87d88cba80cd67d705f61405fbe40da9.csv,Raw Sensing\unlock\87d88cba80cd67d705f61405fbe40da9.csv,.csv,5610678,Raw Sensing,unlock,sensor
8c0c301d93ca93cae5c090caf21816ec.csv,Raw Sensing\unlock\8c0c301d93ca93cae5c090caf21816ec.csv,.csv,6147873,Raw Sensing,unlock,sensor
8c644d8cbd193c5575bb826a8abaa245.csv,Raw Sensing\unlock\8c644d8cbd193c5575bb826a8abaa245.csv,.csv,9898444,Raw Sensing,unlock,sensor
8c8ee0b0491acee56e6346c2af5c6cf4.csv,Raw Sensing\unlock\8c8ee0b0491acee56e6346c2af5c6cf4.csv,.csv,9079642,Raw Sensing,unlock,sensor
8ccf6026d9114437e881d73faa34ea51.csv,Raw Sensing\unlock\8ccf6026d9114437e881d73faa34ea51.csv,.csv,16410451,Raw Sensing,unlock,sensor
8e12cde03a0eaf1a9c41596a81a1cf59.csv,Raw Sensing\unlock\8e12cde03a0eaf1a9c41596a81a1cf59.csv,.csv,11478759,Raw Sensing,unlock,sensor
8ee53a46a77476104276e6a1af54472c.csv,Raw Sensing\unlock\8ee53a46a77476104276e6a1af54472c.csv,.csv,5726200,Raw Sensing,unlock,sensor
8ee7d10d8b836222ee69ff04247971a4.csv,Raw Sensing\unlock\8ee7d10d8b836222ee69ff04247971a4.csv,.csv,7464694,Raw Sensing,unlock,sensor
8feafc5db9bf59d00a21335e69b57804.csv,Raw Sensing\unlock\8feafc5db9bf59d00a21335e69b57804.csv,.csv,2077286,Raw Sensing,unlock,sensor
91d30de367a6a0772fdca55ec5b129a2.csv,Raw Sensing\unlock\91d30de367a6a0772fdca55ec5b129a2.csv,.csv,1023546,Raw Sensing,unlock,sensor
920e275acd8721dad396513f4d7c99ea.csv,Raw Sensing\unlock\920e275acd8721dad396513f4d7c99ea.csv,.csv,16288085,Raw Sensing,unlock,sensor
964412e1937376da4b5a70412a600bc9.csv,Raw Sensing\unlock\964412e1937376da4b5a70412a600bc9.csv,.csv,10355281,Raw Sensing,unlock,sensor
968356427b2638af0930896c8d4a48d5.csv,Raw Sensing\unlock\968356427b2638af0930896c8d4a48d5.csv,.csv,9011202,Raw Sensing,unlock,sensor
96cf40f9d3b2d69466161000cd69ae5c.csv,Raw Sensing\unlock\96cf40f9d3b2d69466161000cd69ae5c.csv,.csv,9615067,Raw Sensing,unlock,sensor
97487f1632fbab90426f6760a0fe94ea.csv,Raw Sensing\unlock\97487f1632fbab90426f6760a0fe94ea.csv,.csv,11199630,Raw Sensing,unlock,sensor
98e5152e1020930fb007145c1c60648b.csv,Raw Sensing\unlock\98e5152e1020930fb007145c1c60648b.csv,.csv,4018445,Raw Sensing,unlock,sensor
993b20b5d910d05b5d79e0de71386a49.csv,Raw Sensing\unlock\993b20b5d910d05b5d79e0de71386a49.csv,.csv,6207404,Raw Sensing,unlock,sensor
9a67ed145c6e7be55b1f744897316f71.csv,Raw Sensing\unlock\9a67ed145c6e7be55b1f744897316f71.csv,.csv,5069648,Raw Sensing,unlock,sensor
9e9e21ee5dbdb37ffda3225cd0403d34.csv,Raw Sensing\unlock\9e9e21ee5dbdb37ffda3225cd0403d34.csv,.csv,1420616,Raw Sensing,unlock,sensor
9ffbe25e279de21de86acd54b6fa60d0.csv,Raw Sensing\unlock\9ffbe25e279de21de86acd54b6fa60d0.csv,.csv,310059,Raw Sensing,unlock,sensor
a23be0935798553a76b4e74cfc1740f1.csv,Raw Sensing\unlock\a23be0935798553a76b4e74cfc1740f1.csv,.csv,12442170,Raw Sensing,unlock,sensor
a2949761d01e0f82cdbcc71231431959.csv,Raw Sensing\unlock\a2949761d01e0f82cdbcc71231431959.csv,.csv,16459126,Raw Sensing,unlock,sensor
a4dde9659b38b613f08b37c0c8bfa9eb.csv,Raw Sensing\unlock\a4dde9659b38b613f08b37c0c8bfa9eb.csv,.csv,1413241,Raw Sensing,unlock,sensor
a4fcfc9e92d6861285d6c5979d2fd54b.csv,Raw Sensing\unlock\a4fcfc9e92d6861285d6c5979d2fd54b.csv,.csv,6003618,Raw Sensing,unlock,sensor
a52b5e80b4c7a8e05f8cc0a16ae4ea9f.csv,Raw Sensing\unlock\a52b5e80b4c7a8e05f8cc0a16ae4ea9f.csv,.csv,1187094,Raw Sensing,unlock,sensor
a6c1b8b62cc50f9022f018b5198648a0.csv,Raw Sensing\unlock\a6c1b8b62cc50f9022f018b5198648a0.csv,.csv,16552169,Raw Sensing,unlock,sensor
a7a320d21e232075512a494c982dc17f.csv,Raw Sensing\unlock\a7a320d21e232075512a494c982dc17f.csv,.csv,41668,Raw Sensing,unlock,sensor
a7cb6ba9ef6b3878a4284b0d63afecd7.csv,Raw Sensing\unlock\a7cb6ba9ef6b3878a4284b0d63afecd7.csv,.csv,13021432,Raw Sensing,unlock,sensor
aa77ecb82c267ad01e9899413f072025.csv,Raw Sensing\unlock\aa77ecb82c267ad01e9899413f072025.csv,.csv,8441026,Raw Sensing,unlock,sensor
ab5ee451ce580a761fefd88f7b49a97f.csv,Raw Sensing\unlock\ab5ee451ce580a761fefd88f7b49a97f.csv,.csv,1604401,Raw Sensing,unlock,sensor
ac02afb2367b89fdcab1b1245e195b27.csv,Raw Sensing\unlock\ac02afb2367b89fdcab1b1245e195b27.csv,.csv,9886939,Raw Sensing,unlock,sensor
ac23ab17a31d1abeea72e408ac5871c1.csv,Raw Sensing\unlock\ac23ab17a31d1abeea72e408ac5871c1.csv,.csv,14347103,Raw Sensing,unlock,sensor
ac70fe1f8115ac361f2023269c011c3e.csv,Raw Sensing\unlock\ac70fe1f8115ac361f2023269c011c3e.csv,.csv,13071110,Raw Sensing,unlock,sensor
b17eeda399b312140dc40b8445a8e0a5.csv,Raw Sensing\unlock\b17eeda399b312140dc40b8445a8e0a5.csv,.csv,10239287,Raw Sensing,unlock,sensor
b1fed5ab5fbd8a1b2fd93b925849a11c.csv,Raw Sensing\unlock\b1fed5ab5fbd8a1b2fd93b925849a11c.csv,.csv,14351410,Raw Sensing,unlock,sensor
b3db52ffec3adfc49eb061af2f2f2846.csv,Raw Sensing\unlock\b3db52ffec3adfc49eb061af2f2f2846.csv,.csv,9583030,Raw Sensing,unlock,sensor
b4d5a392109a5d0a0e6da33189e63511.csv,Raw Sensing\unlock\b4d5a392109a5d0a0e6da33189e63511.csv,.csv,6603353,Raw Sensing,unlock,sensor
b5dea997cb5e8f17d428c5047a9a1c08.csv,Raw Sensing\unlock\b5dea997cb5e8f17d428c5047a9a1c08.csv,.csv,11105761,Raw Sensing,unlock,sensor
b855dfddb71e240c1990b539533cd1f6.csv,Raw Sensing\unlock\b855dfddb71e240c1990b539533cd1f6.csv,.csv,8089150,Raw Sensing,unlock,sensor
bbcad50219ee8a1484b4c6f000eb4e68.csv,Raw Sensing\unlock\bbcad50219ee8a1484b4c6f000eb4e68.csv,.csv,7163617,Raw Sensing,unlock,sensor
bc3ae668f5930dcab54b63a9cfd0896d.csv,Raw Sensing\unlock\bc3ae668f5930dcab54b63a9cfd0896d.csv,.csv,9297293,Raw Sensing,unlock,sensor
bd441b322153093e69f107a36a9b15d6.csv,Raw Sensing\unlock\bd441b322153093e69f107a36a9b15d6.csv,.csv,11945449,Raw Sensing,unlock,sensor
bd6de07de02a8c2e98018a1c7daecc87.csv,Raw Sensing\unlock\bd6de07de02a8c2e98018a1c7daecc87.csv,.csv,14067561,Raw Sensing,unlock,sensor
bdefb86f43d463ae4475291ec837f7d7.csv,Raw Sensing\unlock\bdefb86f43d463ae4475291ec837f7d7.csv,.csv,9275050,Raw Sensing,unlock,sensor
bea4c7250c8631ddfacf57dfa386caba.csv,Raw Sensing\unlock\bea4c7250c8631ddfacf57dfa386caba.csv,.csv,11886331,Raw Sensing,unlock,sensor
c0b0998fe60a905081764378d1102494.csv,Raw Sensing\unlock\c0b0998fe60a905081764378d1102494.csv,.csv,452662,Raw Sensing,unlock,sensor
c0fec81b63a711ebc1c29a5df6e21b07.csv,Raw Sensing\unlock\c0fec81b63a711ebc1c29a5df6e21b07.csv,.csv,15216999,Raw Sensing,unlock,sensor
c21283c11daebb61004b688f04c27715.csv,Raw Sensing\unlock\c21283c11daebb61004b688f04c27715.csv,.csv,2766170,Raw Sensing,unlock,sensor
c21d2515be8477a92181b9c0035a9884.csv,Raw Sensing\unlock\c21d2515be8477a92181b9c0035a9884.csv,.csv,840764,Raw Sensing,unlock,sensor
c2d80f95e15e8973a9a943564baea1b7.csv,Raw Sensing\unlock\c2d80f95e15e8973a9a943564baea1b7.csv,.csv,8428754,Raw Sensing,unlock,sensor
c31fd374e5d8227a31bf8f06f0402b96.csv,Raw Sensing\unlock\c31fd374e5d8227a31bf8f06f0402b96.csv,.csv,9557837,Raw Sensing,unlock,sensor
c37f9221f44e9ca35a49180dc05a7587.csv,Raw Sensing\unlock\c37f9221f44e9ca35a49180dc05a7587.csv,.csv,11066231,Raw Sensing,unlock,sensor
c4de76cb7f30c4073617bfb80fabaec6.csv,Raw Sensing\unlock\c4de76cb7f30c4073617bfb80fabaec6.csv,.csv,1020183,Raw Sensing,unlock,sensor
c703d4732f997328085fad609ecd6656.csv,Raw Sensing\unlock\c703d4732f997328085fad609ecd6656.csv,.csv,10914837,Raw Sensing,unlock,sensor
c75fc80fba7cbe2b7d9cbc71be5b91a6.csv,Raw Sensing\unlock\c75fc80fba7cbe2b7d9cbc71be5b91a6.csv,.csv,10310736,Raw Sensing,unlock,sensor
c7d47e96f38254e31508ca2c19b24d29.csv,Raw Sensing\unlock\c7d47e96f38254e31508ca2c19b24d29.csv,.csv,8234939,Raw Sensing,unlock,sensor
c98557ba920872193b0d6d8d90ac2eb0.csv,Raw Sensing\unlock\c98557ba920872193b0d6d8d90ac2eb0.csv,.csv,4681251,Raw Sensing,unlock,sensor
cf007be9a060b779cf5a71b3e59a9d5b.csv,Raw Sensing\unlock\cf007be9a060b779cf5a71b3e59a9d5b.csv,.csv,7571012,Raw Sensing,unlock,sensor
d038cb570b5de5840c0677e72d2ba198.csv,Raw Sensing\unlock\d038cb570b5de5840c0677e72d2ba198.csv,.csv,12648670,Raw Sensing,unlock,sensor
d060bfe5da35b9cbd05e3dc33e167092.csv,Raw Sensing\unlock\d060bfe5da35b9cbd05e3dc33e167092.csv,.csv,8555014,Raw Sensing,unlock,sensor
d1075cae00d6198eb840ad42a2df742c.csv,Raw Sensing\unlock\d1075cae00d6198eb840ad42a2df742c.csv,.csv,1510060,Raw Sensing,unlock,sensor
d1cd5ab675681cd980ee4dd212d8c53c.csv,Raw Sensing\unlock\d1cd5ab675681cd980ee4dd212d8c53c.csv,.csv,10850822,Raw Sensing,unlock,sensor
d2c8a48736cfe925440115558db860ee.csv,Raw Sensing\unlock\d2c8a48736cfe925440115558db860ee.csv,.csv,18464418,Raw Sensing,unlock,sensor
d86f28a1830ecec98f00cd0fddf8b1ef.csv,Raw Sensing\unlock\d86f28a1830ecec98f00cd0fddf8b1ef.csv,.csv,10330324,Raw Sensing,unlock,sensor
da130c5ecc942e7cd705585222a42adf.csv,Raw Sensing\unlock\da130c5ecc942e7cd705585222a42adf.csv,.csv,4778188,Raw Sensing,unlock,sensor
db422d4921bbfae5352fdc90cea7bd07.csv,Raw Sensing\unlock\db422d4921bbfae5352fdc90cea7bd07.csv,.csv,10671226,Raw Sensing,unlock,sensor
db8df8be53722b041b1e649ae0c0b5d4.csv,Raw Sensing\unlock\db8df8be53722b041b1e649ae0c0b5d4.csv,.csv,5690741,Raw Sensing,unlock,sensor
dd2ab53554046244203dfb4a72ad4e18.csv,Raw Sensing\unlock\dd2ab53554046244203dfb4a72ad4e18.csv,.csv,5846383,Raw Sensing,unlock,sensor
description.txt,Raw Sensing\unlock\description.txt,.txt,138,Raw Sensing,unlock,sensor
df5e798581def8d477316520953b9171.csv,Raw Sensing\unlock\df5e798581def8d477316520953b9171.csv,.csv,604,Raw Sensing,unlock,sensor
dfba04a156c13a94753a56bbbdd58969.csv,Raw Sensing\unlock\dfba04a156c13a94753a56bbbdd58969.csv,.csv,13715036,Raw Sensing,unlock,sensor
e06024d216d36ef2d7cddc8a67cf77a7.csv,Raw Sensing\unlock\e06024d216d36ef2d7cddc8a67cf77a7.csv,.csv,10948349,Raw Sensing,unlock,sensor
e1b0f11a76278ee3f33e48e2d81b50d0.csv,Raw Sensing\unlock\e1b0f11a76278ee3f33e48e2d81b50d0.csv,.csv,16168787,Raw Sensing,unlock,sensor
e3d27e46b8e06963920efb69f95df6fc.csv,Raw Sensing\unlock\e3d27e46b8e06963920efb69f95df6fc.csv,.csv,2319717,Raw Sensing,unlock,sensor
e535002d3f0d00b98ff8a34754d6472b.csv,Raw Sensing\unlock\e535002d3f0d00b98ff8a34754d6472b.csv,.csv,4489206,Raw Sensing,unlock,sensor
e60e86c5e68c34e34f69aa9257eb977b.csv,Raw Sensing\unlock\e60e86c5e68c34e34f69aa9257eb977b.csv,.csv,12963966,Raw Sensing,unlock,sensor
e6d71fe4a3c10b075ae1cf51a2fe6cfd.csv,Raw Sensing\unlock\e6d71fe4a3c10b075ae1cf51a2fe6cfd.csv,.csv,22965,Raw Sensing,unlock,sensor
e8811b53add5bfb32640af600ba33399.csv,Raw Sensing\unlock\e8811b53add5bfb32640af600ba33399.csv,.csv,14007617,Raw Sensing,unlock,sensor
e946e1f85b5de2dba4edcf1aebbfdc0a.csv,Raw Sensing\unlock\e946e1f85b5de2dba4edcf1aebbfdc0a.csv,.csv,35020113,Raw Sensing,unlock,sensor
ea716dd032aaa0dcf8bfa36b1811917f.csv,Raw Sensing\unlock\ea716dd032aaa0dcf8bfa36b1811917f.csv,.csv,274482,Raw Sensing,unlock,sensor
eb5b94ef4672c2971d18f0d95d51f892.csv,Raw Sensing\unlock\eb5b94ef4672c2971d18f0d95d51f892.csv,.csv,7185919,Raw Sensing,unlock,sensor
f066d6d9013a60a4b65eda0f2518f61a.csv,Raw Sensing\unlock\f066d6d9013a60a4b65eda0f2518f61a.csv,.csv,9278944,Raw Sensing,unlock,sensor
f0db9e3e8b9b5080e5752383cceb34f6.csv,Raw Sensing\unlock\f0db9e3e8b9b5080e5752383cceb34f6.csv,.csv,6361866,Raw Sensing,unlock,sensor
f17129feb37d5dcec17728f50d7beb95.csv,Raw Sensing\unlock\f17129feb37d5dcec17728f50d7beb95.csv,.csv,10343835,Raw Sensing,unlock,sensor
f1dcebbb6fbe6d586ddb2c43c781e013.csv,Raw Sensing\unlock\f1dcebbb6fbe6d586ddb2c43c781e013.csv,.csv,7586824,Raw Sensing,unlock,sensor
f3e1995993cccfe83056a8deb2e315ff.csv,Raw Sensing\unlock\f3e1995993cccfe83056a8deb2e315ff.csv,.csv,9094333,Raw Sensing,unlock,sensor
f40ed30e72159a5c839a43fe97e0c905.csv,Raw Sensing\unlock\f40ed30e72159a5c839a43fe97e0c905.csv,.csv,12074187,Raw Sensing,unlock,sensor
f4d488e3c8096842b645280d8f01ae43.csv,Raw Sensing\unlock\f4d488e3c8096842b645280d8f01ae43.csv,.csv,9513,Raw Sensing,unlock,sensor
f5529fbae87a8d170937d3e39d5a63cc.csv,Raw Sensing\unlock\f5529fbae87a8d170937d3e39d5a63cc.csv,.csv,16469805,Raw Sensing,unlock,sensor
f578948fdf09c92bc603dae7400b6673.csv,Raw Sensing\unlock\f578948fdf09c92bc603dae7400b6673.csv,.csv,14638386,Raw Sensing,unlock,sensor
f5fa7e56d2303d8b1e3bb33d367c98c5.csv,Raw Sensing\unlock\f5fa7e56d2303d8b1e3bb33d367c98c5.csv,.csv,7909377,Raw Sensing,unlock,sensor
f663e0d08f34a40d5930a3298bc8e98e.csv,Raw Sensing\unlock\f663e0d08f34a40d5930a3298bc8e98e.csv,.csv,12593623,Raw Sensing,unlock,sensor
f7472689b3556548c03d3b064d6ab9a8.csv,Raw Sensing\unlock\f7472689b3556548c03d3b064d6ab9a8.csv,.csv,7762467,Raw Sensing,unlock,sensor
fa394f6d3d077bd5568fc3bc01580806.csv,Raw Sensing\unlock\fa394f6d3d077bd5568fc3bc01580806.csv,.csv,12947859,Raw Sensing,unlock,sensor
fbcc8cd8254960ed44ffdd3390a2f6a0.csv,Raw Sensing\unlock\fbcc8cd8254960ed44ffdd3390a2f6a0.csv,.csv,3443785,Raw Sensing,unlock,sensor
fc26652471ae91bdbbc11a8be89c362c.csv,Raw Sensing\unlock\fc26652471ae91bdbbc11a8be89c362c.csv,.csv,23779905,Raw Sensing,unlock,sensor
fc73375dda5e5460f7088c78654a945e.csv,Raw Sensing\unlock\fc73375dda5e5460f7088c78654a945e.csv,.csv,20155063,Raw Sensing,unlock,sensor
fe8ddda4ae8c71f7054ca024b82f5c98.csv,Raw Sensing\unlock\fe8ddda4ae8c71f7054ca024b82f5c98.csv,.csv,10396994,Raw Sensing,unlock,sensor
ffc4b142e017c162ed4db7b05414fc4b.csv,Raw Sensing\unlock\ffc4b142e017c162ed4db7b05414fc4b.csv,.csv,15598139,Raw Sensing,unlock,sensor
Readme.md,Readme.md,.md,1184,Readme.md,,unknown
Data Dictionary (Daily).csv,Sensing\Data Dictionary (Daily).csv,.csv,26662,Sensing,Data Dictionary (Daily).csv,dictionary
Data Dictionary (Hourly).csv,Sensing\Data Dictionary (Hourly).csv,.csv,2824,Sensing,Data Dictionary (Hourly).csv,dictionary
sensing.csv,Sensing\sensing.csv,.csv,521959313,Sensing,sensing.csv,unknown
steps.csv,Sensing\steps.csv,.csv,22812153,Sensing,steps.csv,unknown
